Rank,ID,SMILES,Score
90,T3118,CC1(C)CC(=O)C2=C(C1)NC(=S)NC2c1cccc(O)c1,0.7437
91,T4866,Cl.NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12,0.7427
92,T0491,CCOc1cc(C=O)ccc1O,0.7422
93,T1106,CC(=O)NC(Cc1ccccc1)C(=O)O,0.7422
94,TMID-0151,[2H]c1c(O)c([2H])c2c(C[C@H](N)C(=O)O)c[nH]c2c1[2H],0.7412
95,T203887,CCc1cccs1,0.7412
96,T50111,Cl.NCCc1c[nH]c2cc(F)ccc12,0.7402
97,TN9394,COc1ccc(N)cc1.Cl,0.7402
98,TN4530,COC(=O)c1cc(O)c(OC)c(OC)c1,0.7397
99,TN9403,O=CNc1ccccc1,0.7393
100,T29844,O=C1NC(=O)C2(N1)c1ccccc1-c1ccc(F)cc12,0.7388
101,T19999,O[C@H]1CCCc2ccccc21,0.7383
102,T0939,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,0.7378
103,T4781,CC(=O)N[C@@H](Cc1ccccc1)C(=O)O,0.7378
104,T68918,[2H]c1c([2H])c([2H])c(C2(c3c([2H])c([2H])c([2H])c([2H])c3[2H])NC(=O)NC2=O)c([2H])c1[2H],0.7378
105,TN6666,COc1ccc(C=CC(=O)O)c(OC)c1OC,0.7378
106,T18881,Nc1cc2ccccc2cc1N,0.7373
107,TYD-00220,Cc1cc2ccccc2[nH]1,0.7373
108,T19288,N=C(N)NCCCC(N)C(=O)O,0.7368
109,T4497,Nc1ccncc1N,0.7368
110,T4709,Cl.N[C@@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,0.7368
111,T4088,CC1=CC(=O)C(C(C)C)=CC1=O,0.7363
112,TN9597,N#Cc1nccc2ccccc12,0.7358
113,T0335,O=C([O-])c1ccccc1O.[Na+],0.7358
114,T1379,N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O,0.7358
115,T9177,O=S1(=O)NCN(C2CC2)c2ccc(F)cc21,0.7354
116,T4916,O=C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)[O-].[K+],0.7354
117,T50075,Cc1noc(C)c1-c1ccccc1,0.7349
118,T19889,N[C@@H](Cc1c[nH]c2ccc(Br)cc12)C(=O)O,0.7329
119,T78509,Cc1ncc(CO)c(C=O)c1O,0.7329
120,T12270,CC(C)(C[C@H](N)C(=O)O)C(F)F,0.7310
121,T0743,C[N+](C)(C)CC(O)CC(=O)[O-],0.7310
122,TN9735,CCc1ccccc1C,0.7310
123,T27178,O=C1CN2C(=O)CCC2N1,0.7310
124,T83625,N#Cc1cccc2c(Br)n[nH]c12,0.7290
125,T15568,O=C1NC(=O)C2(N1)c1cc(F)ccc1-c1ccc(F)cc12,0.7285
126,T0662,O=c1[nH]c2ccccc2[nH]1,0.7280
127,T0628,c1ccc2c(c1)CCc1ccccc1N2,0.7275
128,T1068,O=C1c2c(O)cccc2Cc2cccc(O)c21,0.7275
129,TN6520,COC(=O)c1ccc(OC)c(O)c1,0.7266
130,TYD-02832,Nc1c(F)c(N)c(F)c(F)c1F,0.7266
131,T4181,Cc1cc(Br)ccc1NC(=O)CCl,0.7266
132,T5281,Cc1c[nH]c2ccccc12,0.7261
133,T6962,C#CCN[C@@H]1CCc2ccccc21.CS(=O)(=O)O,0.7256
134,T5469,Oc1ccccc1C(=S)N1CCCC1,0.7256
135,T77673,Cl.NCCc1c[nH]c2c(F)cccc12,0.7256
136,T36736,COc1cc(OC)cc(C(=O)O)c1,0.7251
137,TN9662,C1=COCCC1,0.7251
138,T207054,CNc1ccccc1,0.7246
139,T206032,COc1ccccc1N,0.7246
140,T7427,C#Cc1cccc2ccccc12,0.7241
141,T7540,CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O,0.7241
142,T19916,FC(F)(F)c1ccccc1-n1ccnc1,0.7241
143,T0316,CC(=O)NC1CCSC1=O,0.7231
144,TN9330,C1=Cc2ccccc2CC1,0.7231
145,TN9213,O=Cc1ccccn1,0.7231
146,T0032,O=C[C@H](O)[C@@H](O)[C@H](O)CO,0.7227
147,TJO2795,O.O=C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)O,0.7222
148,T33519,CSCCC(=O)C(=O)[O-].[Na+],0.7217
149,T3744,COc1ccc(C(=O)O)cc1OC,0.7217
150,T21665,O=C([O-])CCC(O)C(=O)[O-].[Na+].[Na+],0.7212
151,TN9683,Cc1csc(C)c1,0.7207
152,T5206,Oc1n[nH]c2cc(F)ccc12,0.7197
153,T9365,Cc1cccc(C(=O)O)c1[N+](=O)[O-],0.7192
154,TN9280,Cc1cc(N)c(N)cc1C,0.7188
155,T20326,COc1ccccc1OC,0.7188
156,T65347,COC(=O)[C@H](CS)NC(C)=O,0.7183
157,TN9290,Cc1cc(C)c(C)c(C)c1,0.7178
158,T2792,N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO.O=S(=O)(O)O,0.7178
159,TCS1856,CC(=O)c1ccccc1O,0.7168
160,T0330,CN(C)CCOC(c1ccccc1)c1ccccc1.Cl,0.7168
161,T0645,CC(=O)NC12CC3CC(CC(C3)C1)C2,0.7163
162,T77288,S=C1NC(c2ccccc2)=CC(c2ccccc2)N1,0.7163
163,T20255,O=C[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)CO,0.7158
164,T68599,Cc1ccccc1C(OCCN(C)C)c1ccccc1,0.7158
165,T7988,Cc1ccc(N)c(N)c1,0.7158
166,T0632,COc1cc(C(=O)O)cc(OC)c1OC,0.7158
167,TNU0130,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1ccc(=O)[nH]c1=S,0.7153
168,T1119,C#CCN[C@@H]1CCc2ccccc21,0.7148
169,T1547,COC(=O)[C@@H](N)CS.Cl,0.7148
170,T1658,C[Se]CCC(N)C(=O)O,0.7144
171,TN9311,CCC(N)CC,0.7139
172,TN9460,COc1ccc(C)c(N)c1,0.7129
173,T7914,C1=Cc2cccc3cccc1c23,0.7129
174,TN7200,Clc1c[nH]c2ccccc12,0.7124
175,T67066,Cc1ccc(C)c(C)c1C,0.7119
176,T20926,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,0.7119
177,T21425,CCC1(c2ccccc2)NC(=O)N(C)C1=O,0.7119
178,TN7169,O=[N+]([O-])c1cc(CO)ccc1O,0.7114
179,TYD-02831,Cc1c(F)cc(N)cc1F,0.7114
180,T3331,CC(C)(C)OC(=O)N[C@@H]1CCCC[C@H]1N,0.7114
181,TN9395,CCc1cccc2ccccc12,0.7109
182,T18616,CC(C)(C)OC(=O)NCCN,0.7109
183,TN1429,COc1cc(O)c(C(C)=O)c(OC)c1C,0.7109
184,TN4525,COC(=O)c1c(O)cccc1O,0.7109
185,T41090,Cl.[N-]=[N+]=NCC[C@H](N)C(=O)O,0.7104
186,T4404,COC(=O)C(NC(=O)OC(C)(C)C)C1COC1,0.7104
187,T1598,CC(N)C12CC3CC(CC(C3)C1)C2.Cl,0.7100
188,TN9232,O=C(O)C(O)C(=O)O,0.7100
189,T41330,N=C(N)NCCC[C@@H](N)C(=O)O,0.7095
190,TN9598,N#Cc1ccccn1,0.7090
191,T3S0364,N=C(N)NCCC[C@H](N)C(=O)O,0.7085
192,T3280,O.O.O.O.O=P([O-])(O)C(Cl)(Cl)P(=O)([O-])O.[Na+].[Na+],0.7080
193,T7973,O=Cc1coc2ccccc12,0.7080
194,T67762,O=C1NC(C(=O)O)=CC(c2ccccc2)N1,0.7065
195,T5954,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O.O,0.7065
196,T2931,NC(=O)NCCCC(N)C(=O)O,0.7065
197,T7553,CCCN1CCO[C@@H]2c3cc(O)ccc3OC[C@H]21.Cl,0.7065
198,T65486,Cc1cc(O)c(C)c(C)c1O,0.7065
199,T25102,CNC(=S)[C@]1(c2cccnc2)CCCC[S@]1=O,0.7061
200,T60256,COc1cc(OC)c(C(=O)O)cc1OC,0.7061
201,T25635,CC(C)[C@H]1OC(=O)[C@@H](Cc2ccccc2)N(C)C1=O,0.7056
202,T2852,COc1cc(OC)c2ccc(=O)oc2c1,0.7056
203,T8584,O=C1C[C@H](c2ccccc2)NC(=O)N1,0.7051
204,T16712,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)NCCS,0.7051
205,T60106,CC(C)C1OC(=O)C(Cc2ccccc2)N(C)C1=O,0.7051
206,T0051,CCOC(N)=O,0.7051
207,TN9269,Cc1ncc2c(n1)CSC2,0.7041
208,T2593,Cl.NCCCC(N)(C(=O)O)C(F)F.O,0.7036
209,T8734,C[N+](C)(C)CCO.[OH-],0.7036
210,T34844,Cl.NCCSC[C@H](N)C(=O)O,0.7031
211,T7490,Oc1ccccc1NCc1ccccn1,0.7031
212,T19860,O=C(O)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21,0.7031
213,T50028,Fc1ccc2c(C3=CCNCC3)c[nH]c2c1,0.7031
214,T65010,Cn1ccc2ccccc21,0.7026
215,T6766,CCC1(c2cnc[nH]2)Cc2ccccc2C1,0.7021
216,T0671,Oc1ccc2ccccc2c1,0.7021
217,T67708,CC(=O)Nc1c2sscc-2n(C)c1=O,0.7021
218,TN9305,Cc1ccc(C#N)[nH]1,0.7021
219,TYD-00519,COc1cc(C=O)cc(OC)c1,0.7021
220,TN9234,C=C(C)c1ccccc1C,0.7021
221,TN9405,CC(C)C(N)=O,0.7017
222,TN9802,Cc1cc(C)c(N)c(C)c1,0.7017
223,T2570,CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12,0.7017
224,T29345,CCc1ccc(C)cc1O,0.7017
225,T15700,O=C[C@@H](O)[C@H](O)[C@@H](O)CO,0.7012
226,T203981,C1CCOC1,0.7007
227,TN9215,Cc1c(O)ccc(O)c1C,0.7002
228,T36033,NCCN(CCN)N(O)N=O,0.7002
229,T20472,C=CCc1ccccc1O,0.7002
230,T20981,COC(OC)(C(=O)c1ccccc1)c1ccccc1,0.6997
231,T0510,N=C(N)NS(=O)(=O)c1ccc(N)cc1,0.6997
232,T3088,CCN1C(=O)C=CC1=O,0.6997
233,TN9270,Cl.Nc1ccc(Cl)cc1,0.6997
234,T3008,COC1=CC(=O)c2ccccc2C1=O,0.6987
235,T77690,N[C@@H](CC1CCCCC1)C(=O)O,0.6987
236,TN9345,Cl.NCCCC(N)C(=O)O,0.6987
237,T5236,CN1CC(=O)NC1=O,0.6982
238,T24642,O=C(Cc1ccc(O)cc1)N1CCc2c([nH]c3ccccc23)C1,0.6978
239,Fr14298,CC(=O)c1ccc(C)cc1O,0.6978
240,T39161,C[C@H](N)Cn1ccc2cc(F)c(Cl)cc21,0.6973
241,TN9656,CCc1cccc(CC)c1O,0.6973
242,T73900,C=CCS(=O)C[C@H](N)C(=O)O,0.6968
243,T205956,c1ccc2ccccc2c1,0.6963
244,T22361,Cc1cccc(C)c1NC(=O)C1CCCCN1C,0.6963
245,T9269,O=C(CCl)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.6963
246,TYD-02635,Cc1cccc2c1CCCC2,0.6963
247,T1902,Cc1ccc(S(=O)(=O)/C=C/C#N)cc1,0.6963
248,T73940,CC(=O)N[C@@H](CSc1ccccc1)C(=O)O,0.6963
249,T203890,CCCC(N)CC(=O)O,0.6958
250,TN9332,Cc1ccc2cc[nH]c2c1,0.6958
251,T10164,Oc1cc2cc[nH]c2cc1O,0.6958
252,T11015,Cl.Cl.c1ccc(C(CC2=NCCN2)c2ccccn2)cc1,0.6953
253,T10933,N[C@H](CS)C(=O)O,0.6948
254,T1396,CCC1(C)CC(=O)NC(=O)C1,0.6948
255,T21529,CC[C@@]1(c2ccccc2)NC(=O)N(C)C1=O,0.6943
256,T74048,CCCN(CCCN)N(O)N=O,0.6943
257,T36839,CC[C@]1(c2ccccc2)NC(=O)N(C)C1=O,0.6943
258,T60330,CNC1Cc2ccccc2N(C)c2ccccc21,0.6943
259,TN6750,CC(C)(C)C1=CC(=O)C=CC1=O,0.6943
260,T64679,[Cl][Ca][Cl],0.6934
261,T0326L,NC(=O)CC[C@H](N)C(=O)O,0.6934
262,T5S0273,C[N+](C)(C)[C@@H](Cc1c[nH]c2ccccc12)C(=O)[O-],0.6934
263,T35653,O=c1ccn([C@@H]2O[C@@]3(CO)CO[C@@H]2[C@@H]3O)c(=O)[nH]1,0.6929
264,T0817,Nc1ccncc1,0.6929
265,TN9267,CCc1cccc(C)c1,0.6919
266,TN9481,CNc1ccccc1N,0.6909
267,T19893,CN(C)C1=NC(=O)C(c2ccccc2)O1,0.6904
268,T35903,CC(=O)Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0.6904
269,T4406,CC1=CC(=O)C=C(C)C1=O,0.6904
270,T77703,Cc1c[nH]c(C)c1,0.6904
271,TN7221,COc1cc(C=O)c(Br)cc1O,0.6895
272,T64866,NCC(=O)N[C@@H](Cc1ccccc1)C(=O)O,0.6895
273,T16816,O=S1(=O)N[C@H]2CCCN2c2ccccc21,0.6895
274,T1600,C[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O,0.6890
275,T0318,OC(c1ccccc1)(c1ccccc1)C1CCNCC1,0.6890
276,T5S0045,COc1cc2ccc(=O)oc2c(OC)c1O,0.6890
277,T9746,CCC(N)Cc1c[nH]c2ccc(OC)cc12,0.6885
278,T4863,NC(CCS)C(=O)O,0.6885
279,TN9788,COc1ccccc1CC(C)=O,0.6885
280,T1144,CCN(CC)CC(=O)Nc1c(C)cccc1C.Cl,0.6885
281,T9955,COC(=O)CC(=O)N[C@H](C(=O)OC)C(C)C,0.6885
282,T4844,CSCC[C@H](N)C(=O)O,0.6885
283,T66618,Cl.N=C(N)NCCCC(N)C(=O)O,0.6885
284,T5601,O=c1[nH]sc2cc(F)ccc12,0.6875
285,TYD-02830,N#CC1(c2ccc(N)cc2)CC1,0.6875
286,T8637,COc1cc(C=O)c([N+](=O)[O-])cc1OC,0.6875
287,T2981,COc1cc(O)c(C(C)=O)c(OC)c1,0.6870
288,T206010,Cc1cccc2sccc12,0.6870
289,T4813,NC(=O)NCCC[C@H](N)C(=O)O,0.6870
290,T19753,CCOc1ccccc1,0.6870
291,T1390,CC(C)(CO)C(O)C(=O)NCCCO,0.6870
292,TYD-02630,CCOC(CCO)OCC,0.6870
293,T5426,COC1=C(OC)C(=O)c2ccccc2C1=O,0.6870
294,T124997,Cl.NCCc1c[nH]c2ccccc12,0.6870
295,T3486,Cc1cc(C(=O)O)sc1C(N)C(=O)O,0.6870
296,T206012,Cc1ccc(C)c([N+](=O)[O-])c1,0.6865
297,T5767,COc1ccc(C(=O)O)cc1O,0.6865
298,T4107,Cc1ncc(CO)c(C(=O)O)c1O,0.6865
299,TN6830,O=C[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO,0.6865
300,TN9577,O=C([O-])CO.[Na+],0.6860
301,T3120,CC(=O)NC1=NN(C(C)=O)C(C)(c2ccccc2)S1,0.6860
302,TN9556,CC(=O)c1ccc2ccccc2c1O,0.6860
303,T0973L,Cc1ncc(CO)c(CO)c1O.Cl,0.6855
304,T84795,[N-]=[N+]=Nc1ccc(CO)cc1,0.6855
305,T1423,Cc1cccc(C(=O)O)c1O,0.6855
306,T203871,COCc1ccco1,0.6855
307,T6642,CC(N)C12CC3CC(CC(C3)C1)C2,0.6851
308,T2772,C=CCSC[C@H](N)C(=O)O,0.6851
309,T6370,Cl.NCCc1ccc(S(=O)(=O)F)cc1,0.6841
310,TN9538,NC(=O)CCC(N)=O,0.6841
311,TN9674,CCc1ccccc1C#N,0.6836
312,T1299,OCc1cccnc1,0.6831
313,T6468,NC(=O)CC[C@@H](N)C(=O)O,0.6831
314,T22225,Cc1ccc(C(=O)O)c(O)c1,0.6831
315,T10147,CCC1(c2ccc(O)cc2)NC(=O)N(C)C1=O,0.6826
316,T8274,Cn1cncc1C[C@H](N)C(=O)O,0.6821
317,TP3271,CC(=O)NCCC[C@H](N)C(=O)O,0.6821
318,T19418L,CSCC[C@@H](N)C(=O)O,0.6816
319,TNU0014,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)c(=O)[nH]1,0.6816
320,T6820,O=C([O-])CC[C@@H](O)C(=O)[O-].[Na+].[Na+],0.6816
321,TN9725,CC1=Cc2ccccc2C1,0.6816
322,T1340,CCOC(=O)N1CCC(=O)CC1,0.6816
323,T1721,O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,0.6812
324,TD0092,Oc1cc(O)c2ccccc2c1,0.6812
325,TN2003,COC(=O)Nc1ccc(C)c(NC(=O)OC)c1,0.6807
326,T0732,OCc1ccccc1,0.6807
327,TN9798,Cc1cccc(C(=O)O)c1C,0.6802
328,TN9634,CC1CC(=O)c2ccccc21,0.6802
