Rank,ID,SMILES,Score
91,T4755,Cl.NCC(N)C(=O)O,0.6597
92,T5954,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O.O,0.6592
93,T4238,N=C(N)NCC(=O)O,0.6592
94,T7972,O=Cc1cc(O)c(O)c(O)c1,0.6577
95,T41093,Nc1ccc(C[C@H](N)C(=O)O)cc1,0.6577
96,T1199,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,0.6572
97,T19214,NC(=O)c1nc[nH]c1O,0.6572
98,TN9688,CC(C)c1cccc2ccccc12,0.6567
99,T12270,CC(C)(C[C@H](N)C(=O)O)C(F)F,0.6567
100,T20856,COc1c(Cl)ccc(Cl)c1C(=O)O,0.6562
101,TN9244,Cc1ccc(C)c2ccccc12,0.6562
102,TN9467,C[C@@H](N)C(N)=O.Cl,0.6558
103,T4272,Oc1ccnc2ccccc12,0.6553
104,T73900,C=CCS(=O)C[C@H](N)C(=O)O,0.6548
105,T0961,NC(CO)(CO)CO,0.6548
106,T7540,CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O,0.6548
107,T38240,Clc1cccc(Cl)c1Nc1ccccc1,0.6548
108,TN9234,C=C(C)c1ccccc1C,0.6543
109,T1600,C[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O,0.6538
110,TN4525,COC(=O)c1c(O)cccc1O,0.6533
111,TN9390,CCc1ccc(C)cc1,0.6528
112,T8677,O=c1oc(Cl)c(Cl)c2ccccc12,0.6528
113,T78044,CC(N)(CC(=O)O)C(=O)O,0.6528
114,T17309,CC(C)Cc1ccc([C@@H](C)C(=O)O)cc1,0.6523
115,T2747,O=C(O)C1C2CCC(O2)C1C(=O)O,0.6519
116,T22542,NC1(C(=O)O)CCC1,0.6514
117,TN9460,COc1ccc(C)c(N)c1,0.6514
118,T10938,Nc1ccccc1C(=O)C[C@@H](N)C(=O)O,0.6509
119,T4746,c1ncc2[nH]cnc2n1,0.6509
120,T0954,FC(F)(F)C(Cl)Br,0.6504
121,T10933,N[C@H](CS)C(=O)O,0.6504
122,T19651,FC(F)OC(Cl)C(F)(F)F,0.6499
