Rank,ID,SMILES,Score
100,T19146,O=C1CCN([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)N1,0.6587
101,T207057,Cc1ccc(C)c([N+](=O)[O-])c1O,0.6582
102,T84010,CCCC(CCC)C(=O)OC,0.6582
103,T1199,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,0.6577
104,T26726,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)nc1N,0.6572
105,TN9460,COc1ccc(C)c(N)c1,0.6567
106,TN9794,CCCCCc1ccccc1,0.6567
107,T1342,O=C(CCCl)c1ccccc1,0.6558
108,T16740,CC1=C(N2CC2)C(=O)C(CO)=C(N2CC2)C1=O,0.6553
109,TN7200,Clc1c[nH]c2ccccc12,0.6548
110,T66936,Oc1cc2ccccc2cc1O,0.6543
111,T4233,N[C@@H](CS)C(=O)NCC(=O)O,0.6543
112,T9432,Oc1ccc2cc(Br)ccc2c1,0.6533
113,T67074,CC(C)c1cc(C(C)C)cc(C(C)C)c1,0.6523
114,T38022,Oc1c(Br)cccc1Br,0.6523
115,T0491,CCOc1cc(C=O)ccc1O,0.6519
116,T37298,O=C(O)[C@@H]1Cc2nc[nH]c2CN1,0.6514
117,T203856,C/C=C(/C)C(=O)OCC(C)C,0.6509
118,T8141,Cl.NC(CS)C(=O)O,0.6509
119,TYD-02844,Nc1ccc(F)c(O)c1,0.6504
120,TN1592,NC(Cc1ccccc1)C(=O)O,0.6494
121,T84011,CCCCC(CC)C(=O)OC,0.6479
122,T4048,CCOC(=O)C1=C(C)NC(=S)NC1c1cccc(O)c1,0.6475
123,T18881,Nc1cc2ccccc2cc1N,0.6465
124,T2936,COc1cc(O)cc(OC)c1OC,0.6460
125,T203882,CC(C)C1CCCCC1,0.6460
126,T9340,c1ccc(C2=NCCc3ccccc32)cc1,0.6460
127,T0621,c1ccc(Oc2ccccc2)cc1,0.6450
128,TYD-02853,CN(C)c1ccc(N)cc1Br,0.6445
129,TYD-02854,CN(C)c1ccc(N)c(Br)c1,0.6445
130,T24542,CC(=O)NC1=C(Cl)C(=O)c2ccccc2C1=O,0.6445
131,T22956,CC(N)c1cccc(Cl)c1Cl.Cl,0.6436
132,T5704,CS/C=C/C(=O)NCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.6431
133,T3120,CC(=O)NC1=NN(C(C)=O)C(C)(c2ccccc2)S1,0.6431
134,T2366,Cl.N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl,0.6431
135,T9871,CC1C(=O)N=C2Nc3cccc(Cl)c3CN21,0.6426
136,T67762,O=C1NC(C(=O)O)=CC(c2ccccc2)N1,0.6421
137,T3899,O=C(/C=C/c1ccc(O)c(O)c1)OC[C@H]1O[C@@H](OCCc2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O,0.6421
138,T38155,CC(=O)N[C@H](CS)C(=O)O,0.6421
139,T0638,Cc1ncc([N+](=O)[O-])[nH]1,0.6421
140,TJS0856,COc1cc2oc(=O)cc(-c3ccccc3)c2cc1O,0.6421
141,T40376,[15NH2][C@@H](Cc1ccccc1)C(=O)O,0.6416
142,T8048,Cl.c1ccc(Nc2ccccc2)cc1,0.6416
143,T0689,N[C@H](Cc1ccccc1)C(=O)O,0.6416
144,TYD-02832,Nc1c(F)c(N)c(F)c(F)c1F,0.6411
145,TN7194,COC(=O)[C@H](Cc1ccccc1)NC(C)=O,0.6401
146,TYD-00740,C=Cc1ccc2ccccc2c1,0.6392
147,T20318,C(=Nc1ccccc1)c1ccccc1,0.6377
148,TYD-02849,CC(=O)Oc1ccc(N)c2ccccc12,0.6377
149,T203887,CCc1cccs1,0.6372
150,T17321,CC1(C)C(=O)N(Br)C(=O)N1Br,0.6367
151,T7727,C[Se]C[C@H](N)C(=O)O,0.6362
152,T8677,O=c1oc(Cl)c(Cl)c2ccccc12,0.6357
153,TQ0162,[N-]=[N+]=N[C@]1(CO)O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O,0.6357
154,T5281,Cc1c[nH]c2ccccc12,0.6353
155,TYD-02831,Cc1c(F)cc(N)cc1F,0.6353
156,T73940,CC(=O)N[C@@H](CSc1ccccc1)C(=O)O,0.6348
157,T10072,CC(C(=O)O)c1ccc(CC(C)(C)O)cc1,0.6348
158,T40194,CNC(C)(C)C(=O)O,0.6343
159,T5912,Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)nc1N,0.6338
