Rank,ID,SMILES,Score
175,T82773,OC[C@H]1O[C@@H](Oc2cc(O)c3c(c2)O[C@H](c2ccc(O)c(O)c2)[C@@H](O)C3)[C@H](O)[C@@H](O)[C@@H]1O,0.7339
176,T203858,c1cc2ccsc2s1,0.7334
177,T67294,O=C(O)C1Cc2c([nH]c3ccccc23)CN1,0.7334
178,T9776,CCN(CCN)Cc1cccc(Br)c1,0.7329
179,T35367,CC(N)=S,0.7329
180,T5S0636,O=C(O)CC(O)(CC(=O)O)C(=O)O,0.7324
181,T7540,CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O,0.7324
182,T22419,CSC(=N)N.CSC(=N)N.O=S(=O)(O)O,0.7324
183,T6791,O=C(Cc1ccccc1)Nc1nnc(CCSCCc2nnc(NC(=O)Cc3ccccc3)s2)s1,0.7324
184,TN5757,O=Cc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,0.7319
185,T19860,O=C(O)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21,0.7319
186,T0376,C/C=C/C(=O)N(CC)c1ccccc1C,0.7319
187,TN9185,CCc1ccc(N)cc1,0.7314
188,TN9293,Cc1ccc(C)c(N)c1.Cl,0.7314
189,T1650,O=c1[nH]c2cc(Cl)ccc2o1,0.7314
190,T78226,COC(=O)c1cc(Br)ccc1N,0.7314
191,T3957,O=C(c1ccc2nonc2c1)N1CCCCC1,0.7310
192,T24642,O=C(Cc1ccc(O)cc1)N1CCc2c([nH]c3ccccc23)C1,0.7310
193,T40731,COc1cccc(OC)c1OC,0.7305
194,TN9593,CNc1ccc(N)cc1,0.7305
195,T3886,O[C@@H]1[C@@H](O)[C@H](OC/C=C/c2ccccc2)O[C@H](CO[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)[C@H]1O,0.7305
196,TN9802,Cc1cc(C)c(N)c(C)c1,0.7305
197,TYD-02849,CC(=O)Oc1ccc(N)c2ccccc12,0.7300
198,TN4782,CC(=O)c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,0.7300
199,TN9270,Cl.Nc1ccc(Cl)cc1,0.7300
200,TN9281,CCn1ccc2ccccc21,0.7295
201,T5984,O=C(O)c1c[nH]c2ccccc12,0.7290
202,T41274,N[C@@H](Cc1ccc(F)cc1)C(=O)O,0.7285
203,T1600,C[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O,0.7280
204,T1413,C1CCc2nnnn2CC1,0.7280
205,T0164,N[C@@H]1CCCC[C@H]1N.O=C1[O][Pt][O]C1=O,0.7280
206,T4844,CSCC[C@H](N)C(=O)O,0.7275
207,TN4868,OC[C@H]1O[C@@H](Oc2ccccc2O)[C@H](O)[C@@H](O)[C@@H]1O,0.7275
208,TN9314,N#Cc1ccccc1N,0.7271
209,T5554,COc1cc(OC)cc(OC)c1,0.7266
210,T80672,Oc1ccc(O)c2ccccc12,0.7266
211,TN9434,Cc1cccnc1C#N,0.7266
212,T66936,Oc1cc2ccccc2cc1O,0.7261
213,TN9768,Cn1cccn1,0.7261
214,TN9673,Cc1nc[nH]c1C,0.7261
215,TN6883,O=Cc1cccc2[nH]ccc12,0.7261
216,TN7179,C1SSCSSS1,0.7256
217,T74048,CCCN(CCCN)N(O)N=O,0.7251
