Rank,ID,SMILES,Score
187,T7483,COc1ccc(Br)c(C=O)c1O,0.6533
188,TYD-02847,Cc1cc(N)cc(Br)c1O,0.6533
189,T7892,O=P(O)(O)CN(CP(=O)(O)O)CP(=O)(O)O,0.6533
190,T2O2730,N[C@@H](CO)C(=O)O,0.6528
191,T7474,O=[N+]([O-])c1cccc2cn[nH]c12,0.6528
192,T4843,O.O=CC(=O)O,0.6528
193,T3739,COC1=CC(=O)C=C(OC)C1=O,0.6528
194,T0901,CC(C)(O)C(Cl)(Cl)Cl,0.6523
195,T9404,O=[N+]([O-])c1c(Br)sc(Br)c1[N+](=O)[O-],0.6519
196,T6642,CC(N)C12CC3CC(CC(C3)C1)C2,0.6514
197,T20499,Clc1ccc(C(c2ccccc2)N2CCNCC2)cc1,0.6509
198,T1348,O=P(O)(Oc1ccccc1)Oc1ccccc1,0.6509
199,T23478,Cl.NC(CO)(CO)CO,0.6504
200,T4811,C[C@@H](N)C(=O)O,0.6499
201,T2O2791,O=C(O)Cc1c[nH]c2ccccc12,0.6499
202,T40376,[15NH2][C@@H](Cc1ccccc1)C(=O)O,0.6499
203,T8073,O=C([O-])CCC(=O)[O-].[Na+].[Na+],0.6499
204,TN9570,O=C1Cc2ccccc2O1,0.6499
205,T0689,N[C@H](Cc1ccccc1)C(=O)O,0.6494
206,T0025,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,0.6494
207,T3526,Cl.N[C@@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,0.6489
208,TN7166,Oc1c(Br)cc(Br)cc1Br,0.6489
209,TJO2729,C[C@H](N)C(=O)O,0.6484
210,TN9188,CC1=C(C)C(=O)C(C)=C(C)C1=O,0.6484
211,TN1003,CC(N)C(=O)O,0.6484
212,TN9626,CC1=NCCS1,0.6475
213,T67066,Cc1ccc(C)c(C)c1C,0.6475
214,T206024,Cc1cccc(C)c1O,0.6475
215,T74048,CCCN(CCCN)N(O)N=O,0.6470
216,T8363,NC(CO)C(=O)O,0.6465
217,T41285,CCOC(=O)[C@H](CS)NC(C)=O,0.6465
